Epoch	Averagefailure_rate	Stdfailure_rate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
234	0.058333337	0.027638538	1.9319715	1.5884055	5.3826847	0.011172274	1.3876109	2.1405182	13.636047	-1.0548168	83.708336	192.86707	692.0	0.0	7.4166665	36.64619	319.0	0.0	1000.0	1000.0	1.125	0.73333335	104914.0	0.017857702127659573	5850004.0	-0.28142238	0.30219048	2.119065	-5.008586	-0.2814239	0.30218458	2.1314485	-6.2717614	1.5045153	1.4642802	43.687984	-5.538513	0.6271991	2.4782166	166.81438	1e-08	2.0255497	3.711021	67.248055	-11.647065	0.66401553	0.00050612073	0.0005128041	0.038728338	0.12575746	-4.0092888e-05	-6.705431	0.0013571611	1.8240241e-10	-18.0168	1.4976223e-08	-2.02555	23.813938	130.8929	30557.393078565598
235	0.10000001	0.023570228	2.1905143	3.160013	13.4168625	-0.6628992	1.7105042	2.808893	13.498908	-1.0203676	30.833334	84.49096	330.0	0.0	29.425	136.27402	916.0	0.0	1000.0	1000.0	1.0416666	0.85833335	105712.0	0.01791728813559322	5875004.0	-0.2896927	0.31052452	1.8445396	-4.7834096	-0.28969145	0.31050965	1.8562977	-4.587427	1.5052229	1.4969618	48.24581	-6.3390636	0.6309574	2.4040728	200.73788	1e-08	1.9594761	3.841216	100.5337	-11.24619	0.7447774	0.00054649205	0.000554722	0.03829613	0.12760994	6.212805e-05	-6.632561	0.0013549384	1.5267286e-10	-18.0168	1.4976226e-08	-1.9594761	23.830427	129.61523	30686.983196258545
236	0.15	0.028867515	1.6020052	2.947549	11.639305	-1.4763747	1.8047183	2.5379024	14.064903	-1.4819434	7.678571	16.788713	76.0	0.0	18.7	66.40238	550.0	0.0	1000.0	1000.0	0.78571427	0.96666664	105832.0	0.017861940928270044	5900004.0	-0.31078508	0.3074189	1.8467331	-4.370703	-0.31078777	0.30742922	1.8492672	-3.75	1.4925323	1.5171353	43.823326	-6.7627716	0.650228	2.575736	205.63518	1e-08	1.9617606	3.5751872	70.75907	-14.658392	0.69457024	0.0005303685	0.00053268956	0.041284714	0.13102408	5.207765e-05	-6.6680593	0.0013104946	2.0552227e-10	-18.0168	1.4976223e-08	-1.9617606	23.62437	131.26114	30818.40859055519
237	0.17500001	0.054645322	2.5178108	2.098643	7.0236874	-0.6852669	1.4776807	2.3453116	12.0834055	-1.603349	10.0	17.750587	70.0	0.0	47.833332	154.50714	923.0	0.0	1000.0	1000.0	1.3333334	0.78333336	106072.0	0.017827226890756304	5925004.0	-0.33794802	0.30685765	1.8298042	-4.936255	-0.33794895	0.30686408	1.8193913	-4.836769	1.481429	1.538109	34.610935	-6.912985	0.6723886	2.7569735	208.58067	1e-08	1.946396	3.6873012	70.93628	-11.299103	0.85056734	0.00054101646	0.0005450009	0.042274784	0.13286687	7.579743e-05	-6.5364666	0.001552523	1.4718615e-10	-18.0168	1.4976226e-08	-1.9463961	23.66206	129.81848	30948.10445857048
238	0.108333334	0.05464532	3.5706422	4.691496	17.649258	-0.66785103	1.4810481	1.9440951	9.23027	-0.94009465	20.833334	54.668446	263.0	0.0	25.783333	103.60865	765.0	0.0	1000.0	1000.0	1.875	0.7583333	106572.0	0.0178363179916318	5950004.0	-0.346122	0.31294882	1.8271849	-5.1079426	-0.34612495	0.31295326	1.8035545	-4.969323	1.4874121	1.5485018	37.61558	-8.143856	0.64494437	2.5411685	202.78897	1e-08	1.9509695	3.7777672	90.52338	-11.97713	0.88973486	0.00058411947	0.0005931456	0.042407226	0.13334835	4.7701342e-05	-7.0223002	0.0009914733	1.1338017e-10	-18.0168	1.4976223e-08	-1.9509695	23.471567	131.34181	31079.48245358467
239	0.033333335	0.023570228	1.8171242	2.570121	8.434366	-1.0411974	1.1050756	1.6346738	9.511871	-1.1426415	61.0	144.44319	618.0	0.0	7.2	56.619873	607.0	0.0	1000.0	1000.0	1.0833334	0.5833333	108050.0	0.018008333333333335	5975004.0	-0.3437695	0.30819002	1.8384068	-4.5145464	-0.34377018	0.30816093	1.835314	-4.4738717	1.5017346	1.562508	37.944717	-8.376036	0.6298906	2.4448886	239.50328	1e-08	1.99274	3.9973695	71.428215	-11.8893385	0.9241718	0.00054460304	0.00055550376	0.043391004	0.13618445	2.282435e-05	-6.6295776	0.0014272435	1.056508e-10	-18.0168	1.4976226e-08	-1.9927397	23.844172	130.23877	31209.6829996109
240	0.050000004	0.028867515	1.5140196	2.053292	6.450628	-2.3180087	1.1424993	2.2267778	13.427956	-1.7634443	13.928572	49.26309	264.0	0.0	14.775	70.57932	606.0	0.0	1000.0	1000.0	0.8214286	0.675	108426.0	0.017996016597510375	6000004.0	-0.34987584	0.2989335	1.5808725	-4.0689898	-0.34987548	0.29890534	1.6109433	-3.724887	1.5045499	1.5792791	40.358948	-10.8192215	0.63560057	2.5169356	235.46663	1e-08	1.99398	3.7638636	79.35047	-13.796108	0.906476	0.00055866654	0.00056916504	0.044904176	0.13916034	1.1580011e-05	-6.702128	0.0013522784	1.2403349e-10	-18.0168	1.4976223e-08	-1.99398	23.859764	131.7457	31341.80980873108
241	0.108333334	0.014433759	1.6793203	2.2597475	7.4618225	-0.58718514	1.0882647	1.5808163	8.172131	-1.296489	2.6666667	12.788883	64.0	0.0	39.516666	143.02425	737.0	0.0	1000.0	1000.0	0.9166667	0.55	108490.0	0.017932231404958678	6025004.0	-0.3584286	0.29019028	1.5213809	-4.9606385	-0.3584309	0.29016364	1.5646443	-5.6003065	1.5133747	1.5495306	34.904037	-12.526541	0.6203244	2.4758513	187.66759	1e-08	1.9616838	3.6568913	70.020874	-12.727212	0.88262355	0.00057857	0.00058903155	0.04202686	0.13308345	5.6288805e-05	-6.5277786	0.0015083947	1.2856742e-10	-18.0168	1.4976226e-08	-1.9616835	23.765594	129.65262	31471.129415512085
242	0.15833333	0.108972475	0.5335741	1.3084022	4.804999	-0.73670274	1.7272985	2.403824	15.933586	-1.2970473	23.583334	70.67821	327.0	0.0	38.45	140.57802	911.0	0.0	1000.0	1000.0	0.25	0.9	109056.0	0.017951604938271606	6050004.0	-0.3468673	0.28607672	1.6595864	-5.7031126	-0.3468652	0.28604126	1.6308868	-5.245602	1.5077211	1.5314412	36.993546	-11.980274	0.61429834	2.3190467	193.53203	1e-08	1.9918447	3.737889	83.50346	-11.829284	0.7558454	0.0005533027	0.00055865763	0.04122888	0.132076	1.6088557e-05	-6.5889916	0.0014213335	1.8712222e-10	-18.0168	1.4976223e-08	-1.9918447	23.74645	131.28609	31602.314843416214
243	0.125	0.07216878	1.551262	1.9695778	6.8755026	-0.8971299	1.5139409	2.1771345	11.808667	-0.8970198	31.625	58.978676	185.0	0.0	33.575	111.75245	668.0	0.0	1000.0	1000.0	0.7916667	0.84166664	109815.0	0.018002459016393444	6075004.0	-0.32989395	0.2993174	1.8942828	-5.917488	-0.32989338	0.29929116	1.7202199	-6.052434	1.504554	1.5561911	37.67662	-12.608053	0.6275846	2.3024964	260.27374	1e-08	1.9941764	3.830673	86.0175	-13.2666	0.8838999	0.0005907909	0.0006017816	0.04259957	0.13315673	8.699541e-06	-6.6306415	0.0013483354	1.11779794e-10	-18.0168	1.4976226e-08	-1.9941764	23.575165	129.7566	31732.094684123993
244	0.10000001	0.033333335	1.6806612	1.8593663	6.33087	-0.6665567	1.3814967	2.3649273	15.317126	-1.2728666	0.85714287	4.4538445	24.0	0.0	20.091667	71.61843	416.0	0.0	1000.0	1000.0	0.8214286	0.75	109839.0	0.017932897959183673	6100004.0	-0.3374928	0.31673092	1.5770595	-11.136111	-0.3374919	0.31667793	1.4353843	-9.447309	1.4969459	1.5737374	35.834564	-12.948399	0.6390129	2.3857446	276.66467	1e-08	1.9655443	3.9970226	71.57841	-11.689772	0.78408754	0.0006483209	0.00065225846	0.0424929	0.13459745	5.905403e-05	-6.399484	0.0017252632	1.788508e-10	-18.0168	1.4976223e-08	-1.9655446	23.8968	131.83841	31863.86870241165
245	0.13333334	0.052704632	2.7876854	3.0665867	12.050495	-0.7141867	1.4873444	2.3068526	13.419499	-1.4174292	29.416666	63.56356	281.0	0.0	14.016666	58.313805	577.0	0.0	1000.0	1000.0	1.4583334	0.825	110583.0	0.017980975609756096	6125004.0	-0.3189991	0.30525616	1.3849831	-5.1933603	-0.31899953	0.30524188	1.4562726	-5.163493	1.4877019	1.5651715	32.5829	-11.161976	0.6521658	2.3683486	179.49782	1e-08	1.9519295	4.001772	86.78306	-11.023882	0.8213911	0.00058463344	0.0005917994	0.041480042	0.1319231	6.400674e-05	-6.5516043	0.0014568421	1.4743544e-10	-18.0168	1.4976226e-08	-1.9519295	23.806322	129.36423	31993.25615620613
246	0.083333336	0.07637626	2.8883393	3.5334065	12.219416	-0.7585538	1.0989203	1.8229588	7.332195	-0.9534218	7.9583335	23.098482	109.0	0.0	15.225	76.646866	684.0	0.0	1000.0	1000.0	1.5416666	0.6333333	110868.0	0.01795433198380567	6150004.0	-0.30179062	0.3060238	1.6248407	-8.900722	-0.30179074	0.30598155	1.6060042	-6.286903	1.4947591	1.560485	30.178574	-12.734444	0.65440416	2.3591094	238.59831	1e-08	2.0277402	4.076645	80.71494	-10.887995	0.87078685	0.0006043085	0.000609076	0.042118166	0.13354671	-3.4835077e-05	-6.604633	0.0013930842	9.665294e-11	-18.0168	1.4976223e-08	-2.0277402	23.905674	131.33972	32124.611216306686
247	0.15	0.016666666	1.4883761	1.7539514	6.2209287	-0.7614876	1.7106131	2.327835	17.239828	-1.0881852	17.416666	39.907097	132.0	0.0	28.541666	92.670906	551.0	0.0	1000.0	1000.0	0.75	0.875	111154.0	0.017928064516129032	6175004.0	-0.30396393	0.30595613	1.802479	-7.513032	-0.3039639	0.30591673	1.8716798	-5.323937	1.4671175	1.5332654	33.306602	-15.634394	0.67537606	2.3594778	168.39926	1e-08	1.9874811	3.9089322	73.52996	-11.342719	0.62176	0.0006424738	0.00064833765	0.041265067	0.12912804	2.2445636e-05	-6.5636597	0.0014574715	2.5198713e-10	-18.0168	1.4976226e-08	-1.987481	23.74878	129.5336	32254.16436815262
248	0.14166667	0.04330127	1.8876795	2.225054	10.99743	-0.9210942	1.7898508	2.9333906	15.201224	-1.0511628	45.25	94.10087	362.0	0.0	50.808334	168.62659	897.0	0.0	1000.0	1000.0	1.0714285	0.85833335	112421.0	0.018059598393574298	6200004.0	-0.30203038	0.3084444	1.5707233	-10.97271	-0.30202928	0.30840442	1.5492413	-11.581948	1.4533259	1.5508405	35.065826	-16.347252	0.70508105	2.5524025	180.67497	1e-08	1.9474396	3.910567	69.25758	-12.380423	0.6562686	0.0006291287	0.00064505916	0.042817954	0.13236551	8.435279e-05	-6.5338283	0.0015247486	2.455093e-10	-18.0168	1.4976223e-08	-1.9474399	23.896982	131.80258	32385.907689332962
249	0.075	0.059511904	1.2827336	2.3114858	9.600862	-0.9714034	2.1820335	2.8967202	18.187366	-1.1524649	55.166668	134.93692	537.0	0.0	25.3	115.15111	838.0	0.0	1000.0	1000.0	0.625	1.1083333	113745.0	0.0181992	6225004.0	-0.28550276	0.30657667	1.5391219	-11.673462	-0.28550264	0.306542	1.5522106	-11.219278	1.4378481	1.5854218	49.169064	-22.344196	0.72658724	2.5857465	195.76964	1e-08	1.970836	3.8033466	79.202225	-11.11988	0.5941389	0.00058301096	0.0005931797	0.044895448	0.1362434	4.1972242e-05	-6.5744534	0.001424667	2.910214e-10	-18.0168	1.4976226e-08	-1.9708359	23.654486	129.62653	32515.62535095215
250	0.058333337	0.014433757	2.3949568	2.3216853	6.0733495	-0.31211436	2.0258777	2.1814504	13.3574505	-0.88815284	36.458332	122.234406	591.0	0.0	12.15	59.143562	497.0	0.0	1000.0	1000.0	1.1666666	1.0083333	114644.0	0.01826996015936255	6250004.0	-0.27264002	0.29387432	1.5800867	-9.595755	-0.2726392	0.2938445	1.5783713	-9.900467	1.450847	1.6089847	53.974514	-33.361717	0.7267499	2.59847	228.5709	1e-08	2.0220928	3.9437609	67.3611	-11.699585	0.8365416	0.0005525684	0.0005647212	0.046034116	0.13908878	-4.176068e-05	-6.598028	0.001436549	1.5610416e-10	-18.0168	1.4976223e-08	-2.022093	23.70431	131.48975	32647.05127477646
251	0.15	0.06009252	1.418808	1.6640159	5.374485	-0.8255484	1.266254	1.8431118	9.291353	-1.0318131	22.875	57.898125	274.0	0.0	47.091667	141.21614	769.0	0.0	1000.0	1000.0	0.7916667	0.6666667	115186.0	0.018283492063492064	6275004.0	-0.29166582	0.3015497	1.9433653	-10.450899	-0.2916665	0.3015329	1.9461899	-9.6430235	1.4535906	1.6033517	51.10773	-31.450388	0.70848036	2.5081005	183.80031	1e-08	1.9461293	3.9457	73.23442	-10.788662	0.66958576	0.00059631595	0.0006109642	0.04588522	0.1386419	0.000110128676	-6.332024	0.0018161923	2.5252753e-10	-18.0168	1.4976226e-08	-1.9461293	23.773523	129.69356	32776.771943330765
252	0.19166666	0.092421144	1.3578962	2.037485	8.279089	-1.2826726	1.9122595	2.4717429	12.6755905	-0.90955603	3.142857	7.486723	32.0	0.0	44.35	123.440125	684.0	0.0	1000.0	1000.0	0.6785714	0.925	115257.0	0.018222450592885374	6300004.0	-0.2933072	0.32250807	2.0960104	-10.028124	-0.29330865	0.32239327	2.1253333	-9.337819	1.4447334	1.5838512	54.65547	-27.328043	0.7204751	2.517181	244.82533	1e-08	1.9666317	3.9480703	78.19039	-10.905574	0.7134429	0.0007447261	0.00077345624	0.043048125	0.1319177	4.737227e-05	-6.5586295	0.0014742671	2.2170572e-10	-18.0168	1.4976223e-08	-1.9666317	24.03791	131.49158	32908.21425819397
253	0.116666675	0.0372678	1.3655914	2.1908174	9.159889	-0.6463187	0.9199735	1.6149412	7.739457	-1.1073358	12.083333	28.91066	102.0	0.0	26.025	114.12876	810.0	0.0	1000.0	1000.0	0.7916667	0.525	115592.0	0.018203464566929135	6325004.0	-0.30537075	0.35629565	2.246824	-7.350355	-0.3053681	0.35618111	2.2393458	-7.0515394	1.428555	1.5857629	61.65722	-30.77236	0.7296951	2.4395945	212.79393	1e-08	1.9857291	3.8539507	67.18177	-11.280333	0.6704509	0.0009990108	0.0010439403	0.04371314	0.13394101	3.4312143e-05	-6.4025216	0.001684446	2.616167e-10	-18.0168	1.4976226e-08	-1.985729	23.956741	129.78058	33038.02577781677
254	0.13333334	0.023570228	1.1772684	1.9111979	8.024418	-1.056401	1.4336439	2.157937	12.1372795	-2.150816	19.333334	41.60896	154.0	0.0	31.166666	104.65135	690.0	0.0	1000.0	1000.0	0.7083333	0.7583333	116041.0	0.01820250980392157	6350004.0	-0.3464432	0.3920039	2.0023663	-13.149336	-0.34643826	0.39135766	2.0474494	-11.631268	1.3952208	1.5979363	45.436012	-26.146355	0.7772605	2.4624026	178.28914	1e-08	1.9988128	3.6863668	80.98018	-11.077791	0.75390065	0.0013814276	0.0016119264	0.044295162	0.13195904	2.3604173e-06	-6.549702	0.0015497187	2.4887584e-10	-18.0168	1.4976223e-08	-1.9988128	23.98584	131.6027	33169.59450149536
255	0.125	0.059511907	1.9131621	2.190617	6.972477	-0.44226527	2.6293957	3.0427039	15.392047	-1.113167	19.083334	50.495808	243.0	0.0	31.258333	103.94224	625.0	0.0	1000.0	1000.0	1.0	1.35	116469.0	0.01819828125	6375004.0	-0.41663766	0.42620125	1.6594658	-12.837588	-0.41663182	0.42582634	1.6525664	-13.289684	1.3894039	1.5948151	53.75196	-17.91409	0.78467244	2.481213	198.8311	1e-08	1.9707032	4.204155	98.6706	-10.5242	0.7564143	0.0016159446	0.0017446383	0.0438116	0.13126744	5.2304138e-05	-6.5077753	0.0015235215	2.949072e-10	-18.0168	1.4976226e-08	-1.9707031	23.928226	129.51125	33299.111298561096
256	0.16666667	0.0745356	1.0308912	1.9461559	6.350275	-1.0157766	1.9603913	2.288175	10.383312	-0.68672675	16.571428	45.641796	165.0	0.0	48.716667	155.0556	888.0	0.0	1000.0	1000.0	0.5714286	1.025	116933.0	0.01819968871595331	6400004.0	-0.4752789	0.41576046	1.400394	-13.019356	-0.4752761	0.41560796	1.3830509	-12.972311	1.4134715	1.6278131	52.696434	-12.887823	0.7765797	2.666989	199.9063	1e-08	1.9460249	4.095758	85.83656	-11.181969	0.9675473	0.001288839	0.0013479678	0.04462275	0.13662575	8.926727e-05	-6.5793037	0.0014538739	2.2057481e-10	-18.0168	1.4976223e-08	-1.9460249	23.782267	131.2356	33430.45488500595
257	0.15	0.05	1.2747129	1.27688	3.556917	-0.9137795	1.9935659	3.0406206	20.610746	-1.3820338	4.4583335	14.821097	57.0	0.0	44.633335	134.96239	837.0	0.0	1000.0	1000.0	0.625	1.075	117051.0	0.018147441860465116	6425004.0	-0.4819011	0.39558718	1.4230123	-6.0564656	-0.481896	0.3954959	1.4355335	-6.230591	1.4386917	1.6481147	48.37424	-8.97702	0.74610037	2.8138447	212.52487	1e-08	1.972123	4.1055593	90.38746	-12.076895	0.8839516	0.00094597717	0.0009713012	0.04614938	0.14014547	3.734197e-05	-6.558486	0.001487332	2.781238e-10	-18.0168	1.4976226e-08	-1.9721233	23.861551	129.51363	33559.92218875885
258	0.075	0.04330127	1.7662755	1.8623091	6.619096	-0.5905107	1.2920974	2.3419898	16.725918	-0.956136	0.875	2.666341	11.0	0.0	6.5833335	26.94766	252.0	0.0	1000.0	1000.0	0.9166667	0.65	117061.0	0.01807891891891892	6450004.0	-0.4649216	0.37212807	1.1966848	-4.7404604	-0.46492025	0.37206492	1.1972327	-4.2710533	1.4278617	1.630068	51.736847	-11.065912	0.74413544	2.4370022	184.26874	1e-08	1.9647897	3.9605103	76.53138	-10.983802	0.92643446	0.0008046982	0.00082485867	0.045003623	0.13726379	5.5693246e-05	-6.5120983	0.0015496662	2.2938712e-10	-18.0168	1.4976223e-08	-1.9647896	23.706387	130.6387	33690.54795241356
259	0.16666667	0.023570225	3.5483077	4.268152	20.132326	-0.502502	1.9765129	2.727424	10.393079	-0.94292337	3.5833333	10.758395	49.0	0.0	31.866667	107.41385	729.0	0.0	1000.0	1000.0	1.9166666	0.9916667	117147.0	0.018022615384615383	6475004.0	-0.43871188	0.34155872	1.3256831	-3.594063	-0.43871203	0.34151277	1.3241696	-3.6915798	1.4233879	1.6238419	53.306602	-9.084383	0.75893384	2.7061536	221.39241	1e-08	2.059985	3.8793583	91.19404	-11.428141	0.894074	0.0006832635	0.0007007788	0.043691963	0.13388774	-0.00013433883	-6.507675	0.0016234298	2.3776553e-10	-18.0168	1.4976226e-08	-2.059985	23.57331	129.67035	33820.20562720299
260	0.15833333	0.07592028	1.976266	3.151934	11.727909	-0.90732664	3.0659602	3.208963	13.626742	-0.5379704	9.285714	43.17477	232.0	0.0	20.391666	72.84541	687.0	0.0	1000.0	1000.0	1.0	1.45	117407.0	0.017993409961685823	6500004.0	-0.40390933	0.31918213	1.400341	-3.2943537	-0.40390873	0.3191395	1.432972	-3.3730948	1.4073532	1.6469513	58.707283	-15.210691	0.7912864	2.9227571	293.25357	1e-08	1.9243006	3.8995824	86.43061	-11.516874	0.8569722	0.00064108794	0.00065541704	0.044835303	0.13702546	0.00012155586	-6.4951487	0.0016239145	2.5206529e-10	-18.0168	1.4976223e-08	-1.9243006	23.995234	132.07425	33952.783720970154
261	0.075	0.02763854	3.4186876	3.5560458	13.07791	-0.26721588	2.7585177	3.0925617	15.338515	-0.8825127	20.208334	82.03961	410.0	0.0	11.333333	48.726673	443.0	0.0	1000.0	1000.0	1.7083334	1.3833333	117937.0	0.018005648854961833	6525004.0	-0.36775088	0.3173517	1.5574195	-3.0879908	-0.36775222	0.31731176	1.5005877	-2.909267	1.4158951	1.7095717	65.170685	-14.742174	0.7797432	2.8272882	247.11041	1e-08	1.8806806	3.7636895	70.66371	-11.831711	0.9853508	0.00068818126	0.0007030124	0.046502404	0.14370188	0.00024995167	-6.4768744	0.0016244052	1.8440387e-10	-18.0168	1.4976226e-08	-1.8806806	23.825136	130.05087	34082.2970392704
262	0.058333337	0.049300667	2.433774	3.8762896	14.646191	-0.73342854	2.8342407	3.5828	17.807758	-0.9272142	14.416667	43.31947	201.0	0.0	8.108334	30.949364	270.0	0.0	1000.0	1000.0	1.1666666	1.5166667	118245.0	0.01798403041825095	6550004.0	-0.36700633	0.32492712	1.522335	-3.557139	-0.3670083	0.32490075	1.5106285	-3.7232823	1.4150995	1.6927265	63.627243	-17.177147	0.7771945	2.8849308	317.43536	1e-08	2.0398202	4.064417	78.106514	-11.241671	0.91586137	0.0007442786	0.0007564533	0.046303876	0.14221905	-6.48672e-05	-6.4547434	0.001672947	2.1016477e-10	-18.0168	1.4976223e-08	-2.0398202	23.740906	130.77065	34213.0600631237
263	0.116666675	0.07637626	3.463668	3.9972875	16.996346	-0.96692526	2.7565575	3.2807982	16.624737	-0.8581123	23.541666	47.959167	181.0	0.0	19.958334	64.06369	432.0	0.0	1000.0	1000.0	1.8333334	1.4333333	118803.0	0.018000454545454545	6575004.0	-0.37276423	0.32285687	1.3935435	-3.4704237	-0.37276512	0.32282645	1.3876095	-3.6618762	1.4084738	1.7061234	70.93976	-18.694633	0.7804006	2.8161883	230.9895	1e-08	1.9649453	4.1910796	89.58509	-11.480803	0.8238405	0.0007194244	0.00073538156	0.04619176	0.14184275	6.665162e-05	-6.3172574	0.0018260061	2.700794e-10	-18.0168	1.4976226e-08	-1.9649452	23.64842	129.33951	34342.517551898956
264	0.09166667	0.049300667	2.3265288	3.1645105	11.673869	-0.77059215	1.8465747	2.9728374	16.315374	-1.1916183	13.285714	39.26454	202.0	0.0	22.25	112.31542	916.0	0.0	1000.0	1000.0	1.2857143	0.89166665	119175.0	0.01798867924528302	6600004.0	-0.37386042	0.32785854	1.4202199	-3.4302266	-0.3738646	0.3278182	1.4237118	-3.4807158	1.3928862	1.6849949	67.29542	-19.164007	0.8037465	2.7936027	200.21066	1e-08	1.9218183	3.9455478	66.28522	-12.321902	0.9564636	0.00069322705	0.00071323046	0.04617082	0.14004052	0.00014499023	-6.517653	0.0017327142	1.9640489e-10	-18.0168	1.4976223e-08	-1.9218183	23.473059	130.64693	34473.212795734406
265	0.28333336	0.098601334	3.1523268	3.28845	10.819885	-0.74858725	2.2634928	2.7624295	15.616976	-0.92686504	23.333334	47.129845	157.0	0.0	54.725	123.03962	706.0	0.0	1000.0	1000.0	1.6666666	1.125	119760.0	0.018009022556390978	6625004.0	-0.36175	0.32932174	1.4825382	-5.1885157	-0.36175087	0.3293002	1.5093954	-5.115019	1.3908695	1.7294128	75.93207	-19.64813	0.8126371	2.9225278	244.92061	1e-08	1.8586838	3.6835084	73.452156	-11.386692	0.95577276	0.0006624295	0.00067660457	0.048151452	0.14453356	0.0001957827	-6.4923344	0.0017082165	2.2005536e-10	-18.0168	1.4976226e-08	-1.8586838	23.833141	129.21033	34602.33362579346
266	0.28333333	0.0372678	2.8305073	3.1715634	13.599116	-0.9500765	1.9971415	2.7998364	15.02289	-1.9055722	11.333333	26.12098	123.0	0.0	62.175	148.00719	888.0	0.0	1000.0	1000.0	1.4583334	1.0333333	120030.0	0.017982022471910112	6650004.0	-0.3323828	0.32456046	1.6464505	-4.477502	-0.3323839	0.3245342	1.6400206	-4.472232	1.413051	1.7174373	84.16563	-17.444584	0.78337175	3.1804304	280.6345	1e-08	2.0070562	4.229209	78.46345	-13.579883	0.9144956	0.0006255753	0.00063809403	0.04680893	0.1445041	-7.0505803e-06	-6.4276686	0.0016658988	2.1530286e-10	-18.0168	1.4976223e-08	-2.0070565	23.80966	131.26686	34733.52132034302
267	0.32500002	0.036324155	1.9786738	2.8455043	8.871415	-1.2127292	2.9451182	3.688407	15.487572	-1.5644141	8.166667	14.504789	61.0	0.0	62.483334	136.20401	686.0	0.0	1000.0	1000.0	1.25	1.525	120280.0	0.01795223880597015	6675004.0	-0.32390323	0.3244114	1.712532	-4.164296	-0.32390478	0.32438132	1.6884792	-4.056547	1.4219859	1.6739155	78.72274	-12.760096	0.77269816	3.0623722	263.15674	1e-08	2.0435553	4.4054513	87.842606	-12.764811	0.82230896	0.0006086479	0.0006223029	0.04545724	0.14040597	-4.1534546e-05	-6.360771	0.001945116	2.4556182e-10	-18.0168	1.4976226e-08	-2.0435553	23.571735	129.23297	34862.868673563
268	0.17500001	0.07216878	3.2007406	4.098198	18.246407	-0.8974767	2.7576044	2.8921156	14.803005	-0.75494236	15.5	25.390522	109.0	0.0	32.508335	115.320564	904.0	0.0	1000.0	1000.0	1.5357143	1.3916667	120637.0	0.017938587360594796	6700004.0	-0.33143818	0.33165926	1.882247	-4.2310314	-0.33144164	0.3316426	1.9030051	-4.188206	1.4100908	1.6982803	80.81894	-11.911186	0.7725848	2.9225934	253.74146	1e-08	1.9219187	4.1704035	73.52129	-10.843582	0.9285423	0.00060909765	0.00062124257	0.04623132	0.14255272	0.00014147813	-6.4129605	0.0017265277	1.9398239e-10	-18.0168	1.4976223e-08	-1.9219187	23.644129	131.57268	34994.48144888878
269	0.058333337	0.049300667	3.6870267	4.073254	13.56022	-1.0810689	2.2511303	3.5949252	18.086672	-0.66051596	6.9583335	12.337204	49.0	0.0	15.275	65.674576	452.0	0.0	1000.0	1000.0	1.75	1.1666666	120804.0	0.01789688888888889	6725004.0	-0.29884073	0.3350743	1.8645711	-3.3102145	-0.29884195	0.335046	1.914114	-3.389061	1.3963585	1.694662	84.94297	-9.54212	0.7900504	2.9484234	242.34898	1e-08	2.0057397	3.7759979	105.583916	-12.205514	0.89040923	0.0005823943	0.00059800537	0.045818698	0.1408765	-2.394708e-06	-6.5468497	0.0014784321	1.88422e-10	-18.0168	1.4976226e-08	-2.0057397	23.663755	129.26343	35123.72551417351
270	0.39166665	0.07949493	4.1299076	4.482195	16.469929	-0.74764425	5.4711018	4.765302	20.840403	-0.8791858	14.125	28.515072	106.0	0.0	50.85	116.02174	702.0	0.0	1000.0	1000.0	2.125	2.6916666	121143.0	0.01788088560885609	6750004.0	-0.2889323	0.3328957	1.7663207	-3.616096	-0.28893268	0.3328608	1.7804263	-3.6202621	1.3834443	1.6913545	82.66312	-9.329985	0.8124123	3.1290922	264.85217	1e-08	2.0081282	3.9407725	74.86163	-12.761677	0.84305817	0.0006299899	0.00064462033	0.045664947	0.13882273	-8.757292e-06	-6.420008	0.0017041451	2.1933172e-10	-18.0168	1.4976223e-08	-2.0081282	23.86314	130.63242	35254.58077764511
